REMARK 265 
REMARK 265 EXPERIMENT TYPE : X-RAY SOLUTION SCATTERING
REMARK 265 DATA ACQUISITION
REMARK 265              RADIATION SOURCE : BENDING MAGNET 
REMARK 265             SYNCHROTRON (Y/N) : Y 
REMARK 265                      BEAMLINE : B21 DIAMOND LIGHT SOURCE 
REMARK 265
REMARK 265       DATA REDUCTION SOFTWARE : SCATTER (v 3.1r)
REMARK 265               SOFTWARE AUTHOR : RP RAMBO
REMARK 265        DATA ANALYSIS SOFTWARE : SCATTER (v 3.1r)
REMARK 265               SOFTWARE AUTHOR : RP RAMBO
REMARK 265
REMARK 265 EXPERIMENTAL INFO
REMARK 265  INFORMATION CAN BE ADDED BY DUPLICATING THE NOTE LINE BELOW
REMARK 265
REMARK 265  NOTE :  
REMARK 265
REMARK 265 EXPERIMENTAL DETAILS
REMARK 265 BUFFER COMPOSITION 
REMARK 265          TEMPERATURE (KELVIN) : 298
REMARK 265                            PH : X.X
REMARK 265                 SAMPLE BUFFER : XXX mM HEPES
REMARK 265                 SAMPLE BUFFER : XXX mM KCl
REMARK 265                 SAMPLE BUFFER : X mM TCEP
REMARK 265                 SAMPLE BUFFER : X mM KNitrate
REMARK 265
REMARK 265    COLUMNS : q, I(q), error
REMARK 265          q : defined in inverse Angstroms
4.01366334081E-02	1.35327E-02	1.18900E-04 
4.05927163599E-02	1.34269E-02	1.18744E-04 
4.1048798798E-02	1.32821E-02	1.17325E-04 
4.15048807165E-02	1.32517E-02	1.19273E-04 
4.19609621098E-02	1.30857E-02	1.16857E-04 
4.24170429721E-02	1.28200E-02	1.17863E-04 
4.28731232976E-02	1.28194E-02	1.16510E-04 
4.33292030805E-02	1.25686E-02	1.16926E-04 
4.37852823151E-02	1.23407E-02	1.16901E-04 
4.42413609956E-02	1.21474E-02	1.13931E-04 
4.46974391162E-02	1.21547E-02	1.17111E-04 
4.51535166711E-02	1.19875E-02	1.13662E-04 
4.56095936547E-02	1.16904E-02	1.14947E-04 
4.6065670061E-02	1.15767E-02	1.13835E-04 
4.65217458843E-02	1.18017E-02	1.13187E-04 
4.6977821119E-02	1.16097E-02	1.15345E-04 
4.74338957591E-02	1.12762E-02	1.11453E-04 
4.7889969799E-02	1.13726E-02	1.13094E-04 
4.83460432328E-02	1.13073E-02	1.11908E-04 
4.88021160548E-02	1.11105E-02	1.11213E-04 
4.92581882592E-02	1.09396E-02	1.12320E-04 
4.97142598403E-02	1.06654E-02	1.08703E-04 
5.01703307922E-02	1.04756E-02	1.11208E-04 
5.06264011092E-02	1.03101E-02	1.08682E-04 
5.10824707856E-02	1.05297E-02	1.09856E-04 
5.15385398156E-02	1.00740E-02	1.08319E-04 
5.19946081933E-02	9.88537E-03	1.06823E-04 
5.24506759131E-02	9.89435E-03	1.08844E-04 
5.29067429691E-02	9.77259E-03	1.05984E-04 
5.33628093556E-02	9.70938E-03	1.07766E-04 
5.38188750668E-02	9.45840E-03	1.06441E-04 
5.4274940097E-02	9.51916E-03	1.05255E-04 
5.47310044403E-02	9.27955E-03	1.06145E-04 
5.51870680911E-02	9.14504E-03	1.04055E-04 
5.56431310434E-02	9.06905E-03	1.05017E-04 
5.60991932917E-02	8.88112E-03	1.03280E-04 
5.655525483E-02	8.74659E-03	1.03713E-04 
5.70113156527E-02	8.68674E-03	1.03294E-04 
5.7467375754E-02	8.61218E-03	1.02057E-04 
5.7923435128E-02	8.54076E-03	1.03442E-04 
5.8379493769E-02	8.28320E-03	1.01477E-04 
5.88355516713E-02	8.27628E-03	1.01192E-04 
5.92916088291E-02	8.29070E-03	1.01249E-04 
5.97476652366E-02	8.03772E-03	1.00326E-04 
6.02037208881E-02	7.82788E-03	1.00884E-04 
6.06597757777E-02	7.81744E-03	9.81104E-05 
6.11158298997E-02	7.87665E-03	1.00154E-04 
6.15718832484E-02	7.48235E-03	9.88934E-05 
6.20279358179E-02	7.48993E-03	9.81898E-05 
6.24839876025E-02	7.35027E-03	9.84501E-05 
6.29400385965E-02	7.36852E-03	9.69441E-05 
6.3396088794E-02	7.15128E-03	9.78671E-05 
6.38521381893E-02	7.09672E-03	9.64842E-05 
6.43081867767E-02	6.86265E-03	9.65806E-05 
6.47642345503E-02	6.84570E-03	9.70465E-05 
6.52202815044E-02	6.76090E-03	9.46876E-05 
6.56763276332E-02	6.63278E-03	9.59067E-05 
6.61323729309E-02	6.59468E-03	9.47217E-05 
6.65884173919E-02	6.61679E-03	9.49861E-05 
6.70444610102E-02	6.54151E-03	9.43637E-05 
6.75005037802E-02	6.25188E-03	9.33210E-05 
6.79565456961E-02	6.32753E-03	9.41563E-05 
6.84125867521E-02	6.06690E-03	9.22699E-05 
6.88686269425E-02	6.18436E-03	9.31179E-05 
6.93246662614E-02	5.92787E-03	9.28178E-05 
6.97807047031E-02	5.78207E-03	9.20932E-05 
7.02367422619E-02	5.83098E-03	9.18027E-05 
7.06927789319E-02	5.75734E-03	9.12960E-05 
7.11488147074E-02	5.63388E-03	9.13258E-05 
7.16048495827E-02	5.51508E-03	9.00616E-05 
7.2060883552E-02	5.55017E-03	9.05843E-05 
7.25169166094E-02	5.50907E-03	9.11308E-05 
7.29729487493E-02	5.34513E-03	8.96178E-05 
7.34289799658E-02	5.46130E-03	9.02976E-05 
7.38850102533E-02	5.23197E-03	8.81253E-05 
7.43410396059E-02	5.08418E-03	8.94501E-05 
7.47970680178E-02	5.02638E-03	8.81013E-05 
7.52530954834E-02	4.97217E-03	8.85377E-05 
7.57091219968E-02	4.87653E-03	8.84259E-05 
7.61651475522E-02	4.82266E-03	8.71028E-05 
7.6621172144E-02	4.61134E-03	8.76158E-05 
7.70771957662E-02	4.75054E-03	8.67545E-05 
7.75332184133E-02	4.63858E-03	8.70408E-05 
7.79892400793E-02	4.45267E-03	8.68412E-05 
7.84452607586E-02	4.50040E-03	8.79512E-05 
7.89012804453E-02	4.40925E-03	8.99790E-05 
7.93572991338E-02	4.31075E-03	8.91095E-05 
7.98133168181E-02	4.25623E-03	9.06165E-05 
8.02693334927E-02	4.16595E-03	9.08038E-05 
8.07253491516E-02	4.06377E-03	9.03648E-05 
8.11813637892E-02	4.21295E-03	9.22307E-05 
8.16373773996E-02	4.03736E-03	9.04439E-05 
8.20933899772E-02	3.91202E-03	9.14763E-05 
8.25494015161E-02	3.91100E-03	9.12104E-05 
8.30054120105E-02	3.90213E-03	9.20269E-05 
8.34614214548E-02	3.92113E-03	9.27451E-05 
8.3917429843E-02	3.72132E-03	9.17136E-05 
8.43734371696E-02	3.46564E-03	9.23852E-05 
8.48294434287E-02	3.54835E-03	9.17134E-05 
8.52854486145E-02	3.38129E-03	9.22367E-05 
8.57414527213E-02	3.58759E-03	9.27291E-05 
8.61974557433E-02	3.37821E-03	9.26896E-05 
8.66534576748E-02	3.37161E-03	9.25001E-05 
8.71094585099E-02	3.38270E-03	8.93492E-05 
8.7565458243E-02	3.36226E-03	8.94801E-05 
8.80214568682E-02	3.08684E-03	8.73602E-05 
8.84774543798E-02	3.15679E-03	8.64555E-05 
8.8933450772E-02	3.11853E-03	8.70031E-05 
8.93894460391E-02	3.15021E-03	8.53703E-05 
8.98454401752E-02	3.09234E-03	8.56907E-05 
9.03014331747E-02	2.89349E-03	8.42213E-05 
9.07574250318E-02	2.85110E-03	8.46672E-05 
9.12134157406E-02	3.00782E-03	8.46289E-05 
9.16694052955E-02	3.03305E-03	8.35060E-05 
9.21253936907E-02	2.77124E-03	8.35850E-05 
9.25813809204E-02	2.81290E-03	8.25059E-05 
9.30373669788E-02	2.65999E-03	8.26081E-05 
9.34933518602E-02	2.71609E-03	8.18413E-05 
9.39493355588E-02	2.62583E-03	8.14007E-05 
9.44053180689E-02	2.72166E-03	8.24686E-05 
9.48612993846E-02	2.54737E-03	8.05078E-05 
9.53172795003E-02	2.47625E-03	8.12592E-05 
9.57732584102E-02	2.60286E-03	8.07376E-05 
9.62292361084E-02	2.68399E-03	8.02725E-05 
9.66852125893E-02	2.44908E-03	8.06138E-05 
9.7141187847E-02	2.38578E-03	7.95443E-05 
9.75971618759E-02	2.34894E-03	7.98488E-05 
9.80531346701E-02	2.30255E-03	7.89776E-05 
9.85091062238E-02	2.38718E-03	7.96435E-05 
9.89650765314E-02	2.35869E-03	7.92139E-05 
9.94210455871E-02	2.33987E-03	7.82674E-05 
9.9877013385E-02	2.43713E-03	7.90430E-05 
1.00332979919E-01	2.04309E-03	7.74836E-05 
1.00788945185E-01	2.19955E-03	7.80097E-05 
1.01244909175E-01	2.08335E-03	7.72242E-05 
1.01700871884E-01	2.09420E-03	7.76529E-05 
1.02156833307E-01	2.12009E-03	7.74189E-05 
1.02612793438E-01	2.13706E-03	7.69748E-05 
1.03068752271E-01	1.93620E-03	7.70008E-05 
1.035247098E-01	1.89730E-03	7.61211E-05 
1.03980666019E-01	1.90847E-03	7.65984E-05 
1.04436620923E-01	1.90580E-03	7.60052E-05 
1.04892574506E-01	1.95934E-03	7.67503E-05 
1.05348526762E-01	1.79771E-03	7.89304E-05 
1.05804477685E-01	1.85975E-03	7.81995E-05 
1.0626042727E-01	1.88479E-03	7.96716E-05 
1.06716375511E-01	1.78561E-03	7.93331E-05 
1.07172322402E-01	1.83589E-03	7.85598E-05 
1.07628267937E-01	1.85604E-03	7.79000E-05 
1.08084212111E-01	1.84286E-03	7.67091E-05 
1.08540154918E-01	1.84055E-03	7.69522E-05 
1.08996096352E-01	1.65604E-03	7.57651E-05 
1.09452036407E-01	1.76081E-03	7.62082E-05 
1.09907975077E-01	1.62052E-03	7.57355E-05 
1.10363912358E-01	1.67763E-03	7.48966E-05 
1.10819848242E-01	1.70682E-03	7.52642E-05 
1.11275782725E-01	1.63073E-03	7.46431E-05 
1.117317158E-01	1.67155E-03	7.48169E-05 
1.12187647462E-01	1.50191E-03	7.40205E-05 
1.12643577705E-01	1.47190E-03	7.36429E-05 
1.13099506523E-01	1.31375E-03	7.28048E-05 
1.13555433911E-01	1.43372E-03	7.32834E-05 
1.14011359862E-01	1.49814E-03	7.30101E-05 
1.14467284371E-01	1.34698E-03	7.24007E-05 
1.14923207432E-01	1.42865E-03	7.25178E-05 
1.1537912904E-01	1.39161E-03	7.22402E-05 
1.15835049189E-01	1.49240E-03	7.22049E-05 
1.16290967872E-01	1.27966E-03	7.17338E-05 
1.16746885085E-01	1.29866E-03	7.16951E-05 
1.1720280082E-01	1.46548E-03	7.18135E-05 
1.17658715074E-01	1.38357E-03	7.16846E-05 
1.18114627839E-01	1.36039E-03	7.10986E-05 
1.18570539111E-01	1.21839E-03	7.12666E-05 
1.19026448883E-01	1.19561E-03	7.03572E-05 
1.19482357149E-01	1.34721E-03	7.10363E-05 
1.19938263904E-01	1.23117E-03	7.07943E-05 
1.20394169142E-01	1.22981E-03	7.05275E-05 
1.20850072858E-01	1.00069E-03	7.04385E-05 
1.21305975045E-01	1.22593E-03	6.98979E-05 
1.21761875698E-01	1.15829E-03	6.99749E-05 
1.22217774811E-01	1.06555E-03	6.94153E-05 
1.22673672379E-01	1.09640E-03	6.97810E-05 
1.23129568394E-01	1.24493E-03	7.00475E-05 
1.23585462853E-01	1.05554E-03	6.90213E-05 
1.24041355749E-01	9.02493E-04	6.91960E-05 
1.24497247075E-01	1.13024E-03	6.88537E-05 
1.24953136828E-01	1.02554E-03	6.92010E-05 
1.25409025E-01	1.10624E-03	6.88728E-05 
1.25864911586E-01	1.18689E-03	6.84812E-05 
1.2632079658E-01	1.00905E-03	6.89194E-05 
1.26776679977E-01	9.09154E-04	6.76385E-05 
1.27232561771E-01	1.11198E-03	6.84511E-05 
1.27688441955E-01	9.13189E-04	6.78156E-05 
1.28144320525E-01	9.64743E-04	6.78789E-05 
1.28600197474E-01	7.87313E-04	6.81003E-05 
1.29056072796E-01	9.92700E-04	6.73872E-05 
1.29511946487E-01	9.50032E-04	6.76270E-05 
1.2996781854E-01	1.03556E-03	6.72437E-05 
1.30423688949E-01	8.22905E-04	6.83687E-05 
1.30879557709E-01	8.12265E-04	6.91489E-05 
1.31335424814E-01	8.34214E-04	6.93574E-05 
1.31791290258E-01	8.06898E-04	6.99139E-05 
1.32247154036E-01	9.01846E-04	6.97538E-05 
1.32703016141E-01	8.02261E-04	7.02118E-05 
1.33158876568E-01	6.87076E-04	7.01977E-05 
1.33614735311E-01	7.29164E-04	7.04183E-05 
1.34070592364E-01	8.26914E-04	7.06474E-05 
1.34526447722E-01	7.18922E-04	7.04245E-05 
1.34982301379E-01	8.55029E-04	7.10516E-05 
1.3543815333E-01	6.72976E-04	7.02488E-05 
1.35894003567E-01	6.65270E-04	7.06082E-05 
1.36349852086E-01	7.05977E-04	7.08128E-05 
1.36805698881E-01	8.41498E-04	7.09388E-05 
1.37261543946E-01	6.95515E-04	7.13994E-05 
1.37717387275E-01	7.54171E-04	7.04647E-05 
1.38173228863E-01	6.58311E-04	7.12210E-05 
1.38629068704E-01	6.26221E-04	7.05328E-05 
1.39084906792E-01	6.27173E-04	7.07437E-05 
1.39540743121E-01	6.87478E-04	7.13141E-05 
1.39996577686E-01	6.03866E-04	7.08289E-05 
1.40452410481E-01	5.36478E-04	7.07827E-05 
1.409082415E-01	6.04639E-04	7.01098E-05 
1.41364070737E-01	5.35163E-04	7.06950E-05 
1.41819898186E-01	7.28279E-04	7.12612E-05 
1.42275723843E-01	6.28715E-04	7.03982E-05 
1.427315477E-01	5.39473E-04	7.13607E-05 
1.43187369753E-01	5.91218E-04	6.99750E-05 
1.43643189995E-01	5.28584E-04	7.08061E-05 
1.44099008421E-01	5.09541E-04	7.04106E-05 
1.44554825026E-01	4.33517E-04	6.98622E-05 
1.45010639802E-01	6.14498E-04	7.12478E-05 
1.45466452745E-01	4.34624E-04	6.96596E-05 
1.45922263849E-01	5.47115E-04	7.10670E-05 
1.46378073108E-01	5.09593E-04	7.01614E-05 
1.46833880516E-01	5.33107E-04	7.01563E-05 
1.47289686068E-01	3.94380E-04	7.04514E-05 
1.47745489758E-01	4.97040E-04	7.00144E-05 
1.48201291579E-01	4.56764E-04	7.05750E-05 
1.48657091527E-01	3.67335E-04	6.95665E-05 
1.49112889596E-01	3.99224E-04	6.97101E-05 
1.49568685779E-01	3.71998E-04	7.01779E-05 
1.50024480071E-01	5.91818E-04	6.98082E-05 
1.50480272467E-01	3.21318E-04	6.99958E-05 
1.5093606296E-01	4.99085E-04	6.98510E-05 
1.51391851545E-01	4.39921E-04	7.01213E-05 
1.51847638216E-01	5.01373E-04	6.97644E-05 
1.52303422967E-01	4.25301E-04	6.93535E-05 
1.52759205793E-01	3.53790E-04	6.96356E-05 
1.53214986688E-01	4.99142E-04	6.94154E-05 
1.53670765646E-01	4.10072E-04	6.97573E-05 
1.5412654266E-01	3.86553E-04	6.89731E-05 
1.54582317727E-01	3.13296E-04	6.87066E-05 
1.55038090839E-01	3.80833E-04	6.89292E-05 
1.55493861992E-01	2.89053E-04	6.82902E-05 
1.55949631179E-01	3.75443E-04	6.89764E-05 
1.56405398394E-01	4.20018E-04	6.80301E-05 
1.56861163632E-01	2.82153E-04	6.84599E-05 
1.57316926887E-01	4.05864E-04	6.89533E-05 
1.57772688153E-01	4.27212E-04	6.80049E-05 
1.58228447425E-01	4.36997E-04	6.87208E-05 
1.58684204697E-01	3.42668E-04	6.77707E-05 
1.59139959963E-01	4.15164E-04	6.86978E-05 
1.59595713218E-01	3.69076E-04	6.83335E-05 
1.60051464454E-01	3.01773E-04	6.79157E-05 
1.60507213668E-01	3.88881E-04	6.80689E-05 
1.60962960853E-01	3.41953E-04	6.77948E-05 
1.61418706003E-01	3.66685E-04	6.88129E-05 
1.61874449112E-01	2.38007E-04	6.73931E-05 
1.62330190176E-01	3.01227E-04	6.81651E-05 
1.62785929188E-01	3.81140E-04	6.79672E-05 
1.63241666142E-01	3.79925E-04	6.76519E-05 
1.63697401032E-01	2.96332E-04	6.82025E-05 
1.64153133854E-01	2.38666E-04	6.70844E-05 
1.646088646E-01	3.45859E-04	6.78746E-05 
1.65064593266E-01	3.61154E-04	6.79301E-05 
1.65520319846E-01	3.44700E-04	6.77145E-05 
1.65976044333E-01	3.10666E-04	6.79050E-05 
1.66431766722E-01	2.30775E-04	6.68593E-05 
1.66887487008E-01	2.61907E-04	6.75695E-05 
1.67343205185E-01	3.51813E-04	6.72751E-05 
1.67798921247E-01	1.93453E-04	6.74647E-05 
1.68254635187E-01	2.91110E-04	6.73695E-05 
1.68710347001E-01	3.23473E-04	6.70129E-05 
1.69166056683E-01	2.33475E-04	6.77593E-05 
1.69621764227E-01	1.61686E-04	6.66661E-05 
1.70077469626E-01	3.59506E-04	6.74509E-05 
1.70533172877E-01	1.30421E-04	6.68248E-05 
1.70988873972E-01	2.26054E-04	6.67566E-05 
1.71444572906E-01	2.08210E-04	6.71182E-05 
1.71900269673E-01	2.33982E-04	6.64485E-05 
1.72355964267E-01	3.21560E-04	6.72741E-05 
1.72811656684E-01	1.39674E-04	6.66391E-05 
1.73267346916E-01	3.44324E-04	6.70050E-05 
1.73723034958E-01	2.60517E-04	6.70626E-05 
1.74178720805E-01	2.26638E-04	6.62929E-05 
1.74634404451E-01	1.45227E-04	6.68677E-05 
1.7509008589E-01	1.86488E-04	6.63887E-05 
1.75545765116E-01	2.25822E-04	6.65596E-05 
1.76001442124E-01	2.48267E-04	6.67456E-05 
1.76457116907E-01	1.82475E-04	6.63135E-05 
1.7691278946E-01	1.85299E-04	6.70024E-05 
1.77368459778E-01	1.97568E-04	6.58284E-05 
1.77824127854E-01	1.72903E-04	6.60071E-05 
1.78279793683E-01	2.07042E-04	6.61331E-05 
1.78735457259E-01	2.03390E-04	6.66168E-05 
1.79191118577E-01	1.78516E-04	6.64145E-05 
1.7964677763E-01	1.76790E-04	6.58906E-05 
1.80102434413E-01	2.93632E-04	6.64750E-05 
1.8055808892E-01	2.31125E-04	6.58689E-05 
1.81013741146E-01	1.89615E-04	6.62186E-05 
1.81469391084E-01	1.88252E-04	6.59495E-05 
1.81925038729E-01	1.72617E-04	6.55596E-05 
1.82380684075E-01	1.76087E-04	6.61701E-05 
1.82836327116E-01	1.07330E-04	6.54912E-05 
1.83291967848E-01	1.00406E-04	6.59172E-05 
1.83747606263E-01	1.36082E-04	6.54609E-05 
1.84203242356E-01	2.00503E-04	6.56137E-05 
1.84658876122E-01	2.91788E-04	6.61934E-05 
1.85114507555E-01	1.38981E-04	6.53020E-05 
1.85570136648E-01	1.73959E-04	6.56912E-05 
1.86025763397E-01	-9.42280E-05	6.47387E-05 
1.86481387795E-01	1.51508E-04	6.56691E-05 
1.86937009838E-01	2.44241E-04	6.59877E-05 
1.87392629518E-01	2.80949E-04	6.50519E-05 
1.8784824683E-01	1.18122E-04	6.56510E-05 
1.88303861769E-01	1.75183E-04	6.51971E-05 
1.88759474329E-01	1.53663E-04	6.51699E-05 
1.89215084504E-01	6.77739E-05	6.52443E-05 
1.89670692288E-01	1.39133E-04	6.47412E-05 
1.90126297676E-01	8.96489E-05	6.52170E-05 
1.90581900662E-01	1.41717E-04	6.52016E-05 
1.9103750124E-01	4.27419E-05	6.48085E-05 
1.91493099404E-01	1.15604E-04	6.49218E-05 
1.91948695149E-01	1.16061E-04	6.48298E-05 
1.92404288469E-01	2.18636E-04	6.52430E-05 
1.92859879358E-01	1.58035E-04	6.46832E-05 
1.93315467811E-01	1.67078E-04	6.48325E-05 
1.93771053821E-01	1.56142E-04	6.45818E-05 
1.94226637384E-01	5.09626E-05	6.47553E-05 
1.94682218492E-01	1.72769E-04	6.49448E-05 
1.95137797141E-01	2.22469E-04	6.43594E-05 
1.95593373325E-01	4.83233E-05	6.46713E-05 
1.96048947038E-01	1.80568E-04	6.46252E-05 
1.96504518275E-01	5.89454E-05	6.43446E-05 
1.96960087028E-01	1.31213E-04	6.45337E-05 
1.97415653294E-01	3.72561E-05	6.41200E-05 
1.97871217066E-01	3.58458E-05	6.44703E-05 
1.98326778338E-01	1.48186E-04	6.43258E-05 
1.98782337105E-01	5.44607E-05	6.41559E-05 
1.99237893361E-01	1.88449E-04	6.42070E-05 
1.996934471E-01	1.50593E-04	6.43550E-05 
2.00148998317E-01	3.07066E-04	6.45254E-05 
2.00604547005E-01	7.29460E-05	6.35721E-05 
2.01060093159E-01	3.98655E-05	6.41371E-05 
2.01515636773E-01	2.38142E-04	6.41473E-05 
2.01971177842E-01	4.54287E-05	6.43964E-05 
2.0242671636E-01	1.33708E-04	6.40614E-05 
2.02882252321E-01	5.96683E-05	6.35080E-05 
2.03337785719E-01	1.09902E-04	6.40026E-05 
2.03793316549E-01	3.06605E-05	6.35309E-05 
2.04248844805E-01	1.10422E-04	6.58176E-05 
2.0470437048E-01	9.50131E-05	6.62093E-05 
2.05159893571E-01	1.52974E-04	6.69888E-05 
2.0561541407E-01	1.16799E-04	6.77611E-05 
2.06070931971E-01	3.82396E-05	6.75146E-05 
2.0652644727E-01	8.82859E-05	6.87305E-05 
2.06981959961E-01	1.26433E-04	6.85729E-05 
2.07437470037E-01	5.82786E-05	6.92848E-05 
2.07892977494E-01	1.07253E-04	6.99646E-05 
2.08348482324E-01	-3.03448E-05	6.92305E-05 
2.08803984524E-01	8.37890E-05	7.02210E-05 
2.09259484086E-01	-1.56701E-05	7.00053E-05 
2.09714981005E-01	1.76727E-04	7.12979E-05 
2.10170475275E-01	8.81014E-05	7.12490E-05 
2.10625966892E-01	3.71755E-05	7.08360E-05 
2.11081455848E-01	2.14233E-04	7.22450E-05 
2.11536942138E-01	8.00312E-05	7.15243E-05 
2.11992425757E-01	1.65583E-04	7.25027E-05 
2.12447906699E-01	2.35971E-04	7.25772E-05 
2.12903384957E-01	2.33013E-04	7.06699E-05 
2.13358860527E-01	1.46999E-04	6.99056E-05 
2.13814333403E-01	7.24919E-05	6.85633E-05 
2.14269803578E-01	1.73829E-04	6.86491E-05 
2.14725271047E-01	6.14352E-05	6.77702E-05 
2.15180735805E-01	9.73994E-05	6.79500E-05 
2.15636197846E-01	1.57051E-04	6.79111E-05 
2.16091657163E-01	1.21865E-04	6.71807E-05 
2.16547113752E-01	8.58966E-05	6.72787E-05 
2.17002567606E-01	1.70421E-04	6.69863E-05 
2.1745801872E-01	1.53932E-04	6.72257E-05 
2.17913467087E-01	1.56196E-04	6.67405E-05 
